,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No Service,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4971,0,0,0,0,-0.5852256060130667,1,0,1,1,1,1,1,1,1,-1.497872954118558,-0.8333657308802719,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6866,1,0,0,0,-1.2781075151991979,1,1,0,0,0,0,1,1,1,1.0204940930051507,-0.9628162726568413,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5034,0,1,1,1,0.6375071749036355,0,0,0,1,0,0,0,0,0,-1.154459265874416,-0.39297833637489027,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3600,1,1,1,1,0.7597804529953057,1,1,0,1,1,0,0,0,1,0.647218344913692,0.821909270298135,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6424,0,0,1,0,1.615693399636997,0,0,0,1,1,0,1,1,1,-0.34818364999686474,0.7299985044213739,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7009,1,0,0,0,-0.38143680919361633,1,1,0,0,1,0,0,0,1,0.5410421321232325,-0.16018325894925914,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5803,1,0,1,0,-1.1150764777436375,1,1,0,1,0,0,0,0,1,0.550996152072338,-0.8214472926397811,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
385,1,1,1,0,-0.8705299215602972,1,0,1,1,1,1,1,1,0,-1.4846009275197505,-0.9102517742431424,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6141,1,1,1,0,0.8005382123591958,1,1,1,0,1,0,1,1,1,1.3108196748540633,1.4485855996678243,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6426,0,0,0,0,0.35220285935640494,1,0,0,0,0,1,0,0,0,-0.48588092595949195,-0.11085722711846625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
536,0,0,1,0,1.2488735653619865,1,1,0,1,0,0,0,0,1,0.5592911686965927,1.2109658679452104,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6565,1,0,1,0,1.1673580466342064,1,1,1,1,0,0,1,1,1,1.3771798078481003,1.8040899210851997,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5032,0,0,0,0,-0.8297721621964071,1,1,0,1,0,0,0,1,1,0.8114596740739339,-0.5389076060699202,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4212,0,0,0,0,-1.2781075151991979,1,0,0,0,0,0,1,1,0,0.8595707704946105,-0.964953219993861,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3507,1,0,0,0,-1.1558342371075276,1,0,1,1,1,1,1,1,0,-1.4912369408191541,-0.9703726946836219,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
201,0,0,0,0,-0.748256643468627,1,0,0,1,0,1,0,0,1,0.5095210689510649,-0.5147843345850082,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1332,1,0,0,0,1.4934201215453269,1,1,1,1,1,1,1,1,0,-1.351880661531676,-0.25006722941358916,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3502,1,0,0,0,0.47447613744807515,0,0,1,0,1,0,1,1,1,-0.3548196632962685,0.0703206584449284,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2708,0,1,0,0,-0.789014402832517,1,1,1,0,0,0,1,1,1,1.1980074487641998,-0.4285133472471855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5031,1,0,1,1,-0.9520454402880774,1,0,0,1,0,1,1,1,1,1.221233495312113,-0.6053071862119522,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4662,1,0,0,1,-0.42219456855750637,1,0,1,1,1,1,1,1,0,-1.4779649142203468,-0.8143094479264372,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4021,0,0,1,1,-1.2781075151991979,1,0,1,1,1,1,1,1,1,-1.4663518909463902,-0.9958398196485155,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1854,1,1,0,0,-1.2781075151991979,0,0,0,1,1,0,0,1,1,-0.7098463748143672,-0.9857939641260315,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6290,0,0,1,0,1.5749356402731072,1,1,0,0,0,0,1,1,1,0.9624289766353683,1.8966836288944104,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2872,0,0,1,1,0.39296061872029503,1,1,1,1,1,1,1,1,0,-1.3850607280286946,-0.5579859194086726,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3030,1,0,0,0,-1.2781075151991979,1,0,0,0,0,0,1,0,1,0.49293103570255553,-0.9698219350606787,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1205,1,0,0,0,-1.2781075151991979,1,1,0,0,0,0,0,0,1,0.33864372649141955,-0.9718707608580275,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1645,0,1,0,0,0.39296061872029503,1,1,0,0,0,0,1,0,1,0.6621493748373505,0.5554737951031331,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3417,0,0,1,1,-0.9928031996519674,1,0,0,1,0,1,0,0,0,-0.27850551035312593,-0.8279682865754285,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3476,1,1,1,0,1.3303890840897667,1,1,1,0,0,0,1,1,1,1.1963484454393492,1.9360298963574722,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5925,1,0,0,0,-0.5037100872852865,1,1,0,1,0,1,1,0,1,0.13292731420990436,-0.3808836550550576,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2861,0,0,0,0,-1.2781075151991979,1,0,0,0,0,0,0,1,1,0.5725631952954002,-0.9687644765846279,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1792,1,0,1,1,0.39296061872029503,1,1,1,1,0,0,1,0,1,0.15615336075781744,0.3426382464129636,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5526,1,0,1,1,0.7597804529953057,1,1,1,1,1,1,1,1,1,-1.351880661531676,-0.46893910357121626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3797,1,0,1,0,0.4337183780841851,1,1,1,0,1,0,1,1,1,0.5144980789256178,0.5732082549619041,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3368,0,0,0,0,0.5559916561758553,1,1,0,1,1,0,0,1,1,0.9773600065590268,0.9375247303463711,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3367,1,0,0,0,0.8005382123591958,1,1,1,1,1,1,1,1,1,0.8147776807236357,1.0450109783599657,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3533,0,0,0,0,-0.9112876809241872,1,0,1,1,1,1,1,1,1,-1.4895779374943035,-0.9175218012659927,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6173,1,1,0,0,0.10765630317306454,1,1,1,0,0,0,0,1,0,0.8728427970934182,0.3964805071518906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5109,1,0,1,1,1.3711468434536567,1,0,1,1,1,1,0,0,0,0.03836412469340119,0.8003194930787616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3449,0,0,1,1,0.8005382123591958,1,1,0,1,1,0,1,0,1,1.0287891096294055,1.187657720702254,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
603,1,0,0,0,0.5559916561758553,1,1,0,1,1,1,1,1,0,1.458470970765796,1.1555153891072891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3056,1,0,1,1,0.7190226936314156,1,1,1,0,0,1,1,0,1,0.19265143390453768,0.5313725540031389,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6125,1,0,1,0,-0.789014402832517,1,1,0,0,1,0,1,1,1,1.2461185451848769,-0.4060864154009384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
126,0,1,0,0,-0.21840577173805603,1,1,0,0,1,0,0,0,1,0.4431609359570277,-0.06395453762862344,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3876,1,0,0,0,-0.42219456855750637,1,1,0,1,0,0,1,1,1,1.1930304387896473,0.05961389137491253,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2935,1,0,1,0,1.5749356402731072,1,0,1,1,1,1,1,1,1,0.710260471258027,1.6589978060170434,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5443,1,0,0,0,-0.2591635311019461,1,0,0,0,0,0,0,0,0,-0.6385092318457771,-0.46153689423885963,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4451,1,1,0,0,0.5152338968119653,1,1,0,0,0,0,1,1,1,0.9690649899347722,0.8457902075489521,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3531,0,0,0,0,-0.6667411247408468,1,0,1,1,1,1,1,1,0,-1.5045089674179615,-0.874650672216094,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2730,1,0,0,0,0.6782649342675255,1,1,0,1,0,1,1,1,1,1.3921108377717588,1.272232368401412,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
827,0,0,1,1,-0.748256643468627,1,1,1,1,1,1,1,1,0,-1.2987925551364465,-0.8407679402126285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1639,1,1,0,0,-0.6259833653769568,1,0,0,0,0,0,0,0,1,-0.6517812584445848,-0.6653399851127609,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
984,0,0,1,1,1.615693399636997,1,1,1,1,1,1,1,1,0,-1.35851667483108,-0.2649818000028909,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3281,1,0,1,0,0.6782649342675255,1,0,0,1,0,0,1,1,1,0.9989270497820886,1.0618642228220276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7000,0,0,0,0,1.4119046028175468,1,0,1,1,1,1,1,1,0,-1.4646928876215395,-0.4129598954952695,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2188,0,0,0,0,-0.13689025301027588,0,0,0,0,0,1,0,0,1,-1.1113251794282917,-0.5967814272487915,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6483,1,0,1,1,-0.789014402832517,1,0,0,0,1,0,1,1,0,1.0719231960755295,-0.41690333439554284,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2443,0,0,1,1,1.615693399636997,1,1,1,1,1,0,1,1,0,1.4883330306131124,2.4703107913822104,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
362,1,0,1,0,1.0450847685425362,1,0,0,0,1,0,0,0,0,-0.4775859093352373,0.26343901263373165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2349,1,0,1,1,1.615693399636997,1,1,0,1,1,1,0,0,0,0.854593760520058,1.8880917787764966,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
345,0,1,0,0,-1.2781075151991979,1,1,0,0,0,0,0,0,1,0.2457395402997672,-0.9731044624134203,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
814,1,1,0,0,-1.1150764777436375,1,0,1,1,1,1,1,1,0,-1.4812829208700486,-0.9633890626647021,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4807,0,0,0,1,0.06689854380917447,1,1,1,1,1,1,1,1,1,1.707321469493435,0.7341622471708246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3205,0,0,1,1,1.615693399636997,1,1,1,1,1,1,1,1,1,1.7554325659141117,2.65609302739341,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6900,1,1,0,0,0.7597804529953057,1,0,0,0,1,0,1,1,1,0.9723829965844738,1.1566389387380933,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6746,0,0,1,1,-1.1558342371075276,1,0,0,1,0,1,0,0,0,-0.27186949705372215,-0.9012854075816272,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3325,1,0,0,0,-1.1558342371075276,1,1,0,0,0,0,0,1,1,0.695329441334369,-0.8555503284924239,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4106,0,1,1,0,-0.34067904982972624,1,1,0,0,0,0,1,1,1,0.9574519666608153,-0.007314418005144808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6296,0,1,1,0,-0.055374734282495744,0,0,1,1,1,0,0,1,1,-0.4742679026855354,-0.3086680532947455,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2116,1,0,0,0,-1.2781075151991979,1,1,0,0,1,0,0,0,0,-0.343206640022312,-0.9809252490592137,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1834,1,1,0,0,-1.2781075151991979,1,0,0,0,0,0,0,0,0,-0.6501222551197336,-0.9850008702689934,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
793,0,0,0,1,0.06689854380917447,1,0,1,0,1,1,1,0,0,0.09808824438803497,0.02584131129603575,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6968,0,1,0,0,-0.42219456855750637,1,1,0,0,0,0,0,0,1,0.3220536932429102,-0.2590996872298576,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2674,0,1,0,0,-1.1558342371075276,1,0,1,1,1,1,1,1,0,-1.4812829208700486,-0.9645787034502596,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
94,1,0,0,0,1.615693399636997,1,1,0,1,1,0,1,1,1,1.2013254554139021,2.281642574946789,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4225,1,0,1,0,-0.9928031996519674,1,0,1,1,1,1,1,1,0,-1.474646907570645,-0.9351020484303396,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3756,1,0,0,0,-1.2781075151991979,0,0,0,0,0,0,0,0,1,-1.335290628283167,-0.9940994192400151,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2891,0,0,0,0,-1.2781075151991979,1,0,0,0,0,0,0,1,1,0.4979080456771085,-0.9697558439059257,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2371,0,0,0,0,-1.2781075151991979,1,1,1,1,1,1,1,1,1,-1.2938155451618936,-0.9935486596170718,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5831,0,0,0,0,-0.9520454402880774,1,0,0,0,0,0,1,1,1,0.8662067837940143,-0.6480901937221799,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6236,1,1,1,0,0.026140784445284396,1,1,0,1,0,0,1,1,1,1.1913714354647962,0.4360250480792123,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3228,1,0,1,1,0.8412959717230858,1,1,0,1,1,0,1,1,1,1.3456587446759325,1.4520884308697428,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6274,1,0,0,0,1.004327009178646,1,1,0,0,0,0,1,0,1,0.7368045244556423,1.1713992966329712,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2853,0,0,0,0,1.1266002872703162,1,1,0,0,1,0,0,0,1,0.48131801242859923,1.0946234051946893,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6514,1,0,1,0,1.615693399636997,0,0,1,1,1,1,1,1,1,0.0002070482218301292,1.0862738893108703,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2912,1,1,1,0,-0.014616974918605675,1,1,0,1,1,0,0,1,1,0.9557929633359645,0.3040850728069397,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1865,1,1,0,0,0.6375071749036355,1,1,0,1,0,0,1,1,1,1.1382833290695666,1.0855248562236677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5754,0,0,1,1,-0.42219456855750637,1,0,1,1,1,1,1,1,0,-1.5144629873670672,-0.8048143520268966,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4612,0,0,0,1,1.3303890840897667,0,0,0,1,0,1,1,0,0,-0.6451452451451809,0.28784867912257406,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1857,0,0,1,0,1.3303890840897667,1,0,1,0,1,1,0,0,0,-0.19223733746087765,0.6945956758585851,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2645,0,0,0,0,-1.2781075151991979,1,0,1,1,1,1,1,1,0,-1.4895779374943035,-0.9961482450373635,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2243,0,1,1,0,1.3711468434536567,1,1,0,1,0,0,1,1,1,1.1980074487641998,1.9431236803009808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5373,1,0,1,0,1.5749356402731072,1,0,0,1,1,1,1,1,1,1.3456587446759325,2.2079289070120707,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2336,1,0,1,0,-0.6259833653769568,1,0,0,0,0,0,0,0,1,0.189333427254836,-0.46995250127743177,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
950,1,1,0,0,-1.2373497558353077,1,0,0,0,0,0,0,0,0,-0.6550992650942864,-0.9673545319498932,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3068,1,0,1,0,0.7597804529953057,1,1,1,1,0,0,0,1,1,1.0520151561773186,1.1589741595393726,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1120,1,0,0,0,-0.5037100872852865,1,0,0,0,0,0,0,0,0,0.1943104372293885,-0.34680264958733253,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2597,1,0,1,0,1.5749356402731072,1,1,1,1,1,0,1,1,1,1.489992033937963,2.4557266765666745,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2204,1,0,1,1,1.4119046028175468,1,1,1,1,1,0,1,1,1,1.5463981469828947,2.291798582393861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
419,0,1,0,0,-1.2781075151991979,1,0,0,0,1,0,0,0,1,0.35191575309022666,-0.9716945177786855,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
922,1,0,1,0,-0.6667411247408468,1,1,0,0,0,0,0,0,1,0.3552337597399288,-0.48081348104187155,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1254,0,1,1,0,0.922811490450866,1,0,0,0,1,1,1,0,0,0.7998466507999772,1.112379895438378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
477,0,0,1,1,-1.0335609590158574,1,0,1,1,1,1,1,0,1,0.36518777968903426,-0.7607535821914406,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2035,0,0,0,1,0.4337183780841851,1,0,1,1,0,0,0,1,1,-0.02467800165093379,0.20109302331656154,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6479,0,0,0,0,-1.2781075151991979,1,0,0,0,0,0,1,0,1,-0.32163959679924997,-0.9806388540552832,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5788,0,0,1,0,-1.1558342371075276,0,0,0,0,0,0,0,0,1,-1.312064581735254,-0.9608335380142459,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5742,1,1,1,0,1.615693399636997,1,1,1,1,1,1,1,1,1,1.6525743597733542,2.666249034840483,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5567,0,1,0,0,0.6782649342675255,1,1,1,1,1,1,0,1,0,1.2710035950576408,1.2713952137745381,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1202,1,0,1,0,0.8412959717230858,1,0,0,1,0,0,1,1,1,0.9806780132087285,1.139983967740291,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2626,0,0,1,0,1.1266002872703162,0,0,1,1,1,0,0,1,0,-0.48588092595949195,0.2779570362945143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5765,0,1,1,0,1.452662362181437,1,1,1,1,0,0,0,1,1,1.056992166151871,1.8951635323350868,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6775,1,1,0,0,1.004327009178646,1,1,0,1,1,0,1,1,1,0.49956704900195936,0.9506328093724192,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1970,0,0,1,0,-1.0335609590158574,1,0,0,0,0,0,1,0,1,0.5443601387729342,-0.7507958482086275,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3110,0,0,0,0,-1.2781075151991979,1,0,1,1,1,1,1,1,0,-1.5128039840422163,-0.9964566704262119,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4018,0,0,1,1,-1.0335609590158574,1,0,1,1,1,0,1,0,0,0.15781236408266827,-0.7946803749647416,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2151,1,0,0,0,1.452662362181437,1,1,1,1,1,1,1,1,1,-1.3452446482322726,-0.3444674287860534,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3687,1,0,1,1,-0.5444678466491766,1,0,0,1,0,1,1,1,0,1.1714633955665852,-0.17271854796744626,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4916,0,0,0,0,-1.2373497558353077,1,1,0,1,0,0,0,0,0,0.49293103570255553,-0.9380100592394797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1997,0,0,1,1,1.4119046028175468,1,1,0,0,1,1,1,1,1,1.3589307712747403,1.9550861793113068,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4033,1,0,1,1,1.4119046028175468,1,0,1,1,0,1,0,0,0,-0.15408026098930636,0.7549369001482421,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6903,1,0,1,0,0.10765630317306454,1,1,0,1,0,1,1,0,1,0.14288133415900983,0.07095953960754242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3054,0,0,0,1,1.4119046028175468,1,1,0,1,0,1,1,1,1,1.3904518344469075,2.187198314804489,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1248,0,0,0,0,-0.8705299215602972,1,1,0,0,0,1,1,0,0,0.8446397405709526,-0.5695739018753975,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2192,1,1,1,0,0.963569249814756,1,0,1,1,1,1,1,1,1,0.695329441334369,1.1208175328618677,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2712,1,0,0,0,-0.9928031996519674,0,0,1,0,0,0,0,0,0,-1.172708302447776,-0.9095027411559398,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
992,0,0,1,1,-0.42219456855750637,1,1,1,1,1,1,1,1,0,-1.308746575085552,-0.7601587617986619,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2190,1,0,1,0,1.5749356402731072,1,1,0,1,1,1,1,1,0,0.647218344913692,1.6197616904785703,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4670,0,0,1,1,0.5559916561758553,0,0,1,1,0,0,0,0,0,-0.9835819234147704,-0.2909776542058099,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5142,0,0,0,0,1.3711468434536567,1,1,1,1,1,1,1,0,1,1.3224326981280194,1.9820293400656888,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3762,1,0,0,0,-0.7074988841047369,1,1,0,0,0,0,0,0,1,-0.5207199957813613,-0.6747469594726307,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3597,1,0,1,0,-0.29992129046583615,1,0,0,0,0,1,1,1,1,1.0287891096294055,0.025422733982598797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4711,1,0,0,0,-0.014616974918605675,1,0,1,1,1,1,1,1,0,-1.4895779374943035,-0.7371149791747185,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1318,1,0,0,0,-0.9928031996519674,1,0,1,0,1,0,0,1,1,0.06656718121586724,-0.7497604201174943,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1863,1,0,1,0,-1.0743187183797476,1,1,1,1,1,1,1,1,0,-1.3137235850601048,-0.9295283610461543,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2343,0,0,1,0,-1.1965919964714178,1,0,0,0,0,0,0,0,1,-0.6169421886227151,-0.9475271855239381,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2449,1,0,1,1,-0.8705299215602972,1,0,0,0,1,0,1,0,1,-0.16735228758811374,-0.7038270675640316,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2136,1,0,0,1,-0.7074988841047369,1,1,0,1,0,0,1,0,1,0.8728427970934182,-0.374781238432847,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1065,0,0,0,0,-0.38143680919361633,1,1,1,0,0,0,1,0,1,0.8413217339212504,-0.04884169357506198,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5868,0,0,0,0,-1.2781075151991979,1,0,0,0,0,0,0,0,1,-0.6866203282664541,-0.9854855387371834,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6985,1,0,1,1,0.18917182190084467,0,0,1,0,1,1,0,0,1,-0.8127045809551245,-0.33279132477965756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4227,1,0,1,1,1.4934201215453269,1,0,1,1,0,1,1,1,0,0.5294291088492762,1.4372179210502765,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
